tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,38c5da1520ede5a5_score,player_94cd5f4a_x,player_94cd5f4a_y,player_94cd5f4a_move_target,player_94cd5f4a_item,player_94cd5f4a_score,player_94cd5f4a_cut_speed,player_94cd5f4a_speed,player_5e8f8884_x,player_5e8f8884_y,player_5e8f8884_move_target,player_5e8f8884_item,player_5e8f8884_score,player_5e8f8884_cut_speed,player_5e8f8884_speed
3786,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,58.75000000000426,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3787,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,60.00000000000455,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3788,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,61.25000000000483,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3789,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,62.500000000005116,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3790,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,63.7500000000054,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3791,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,65.00000000000568,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3792,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,66.25000000000597,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3793,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,67.50000000000625,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3794,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,68.75000000000654,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3795,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,70.00000000000682,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3796,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,71.2500000000071,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3797,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,72.50000000000739,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3798,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,73.75000000000767,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3799,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,75.00000000000796,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3800,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,76.25000000000824,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3801,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,77.50000000000853,,,0,1.0,30.0,56.0,72.0,,tomato_salad,6,1.0,30.0
3802,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,78.75000000000881,,,0,1.0,30.0,57.250000000000284,72.0,,tomato_salad,6,1.0,30.0
3803,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,80.0000000000091,,,0,1.0,30.0,58.50000000000057,72.0,,tomato_salad,6,1.0,30.0
3804,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,81.25000000000938,,,0,1.0,30.0,59.75000000000085,72.0,,tomato_salad,6,1.0,30.0
3805,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,82.50000000000966,,,0,1.0,30.0,61.00000000000114,72.0,,tomato_salad,6,1.0,30.0
3806,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,83.75000000000995,,,0,1.0,30.0,62.25000000000142,72.0,,tomato_salad,6,1.0,30.0
3807,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,85.00000000001023,,,0,1.0,30.0,63.500000000001705,72.0,,tomato_salad,6,1.0,30.0
3808,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,86.25000000001052,,,0,1.0,30.0,64.75000000000199,72.0,,tomato_salad,6,1.0,30.0
3809,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,87.5000000000108,,,0,1.0,30.0,66.00000000000227,72.0,,tomato_salad,6,1.0,30.0
3810,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,,0,1.0,30.0,67.25000000000256,72.0,,tomato_salad,6,1.0,30.0
3811,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,68.50000000000284,72.0,,tomato_salad,6,1.0,30.0
3812,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,69.75000000000313,72.0,,tomato_salad,6,1.0,30.0
3813,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,71.00000000000341,72.0,,tomato_salad,6,1.0,30.0
3814,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,72.2500000000037,72.0,,tomato_salad,6,1.0,30.0
3815,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,73.50000000000398,72.0,,tomato_salad,6,1.0,30.0
3816,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,74.75000000000426,72.0,,tomato_salad,6,1.0,30.0
3817,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,76.00000000000455,72.0,,tomato_salad,6,1.0,30.0
3818,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,77.25000000000483,72.0,,tomato_salad,6,1.0,30.0
3819,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,78.50000000000512,72.0,,tomato_salad,6,1.0,30.0
3820,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,79.7500000000054,72.0,,tomato_salad,6,1.0,30.0
3821,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,81.00000000000568,72.0,,tomato_salad,6,1.0,30.0
3822,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,82.25000000000597,72.0,,tomato_salad,6,1.0,30.0
3823,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,83.50000000000625,72.0,,tomato_salad,6,1.0,30.0
3824,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,84.75000000000654,72.0,,tomato_salad,6,1.0,30.0
3825,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,86.00000000000682,72.0,,tomato_salad,6,1.0,30.0
3826,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,87.2500000000071,72.0,,tomato_salad,6,1.0,30.0
3827,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,30.0,88.0,72.0,,tomato_salad,6,1.0,30.0
3828,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,86.74999999999972,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3829,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,85.49999999999943,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3830,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,84.24999999999915,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3831,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,82.99999999999886,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3832,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,81.74999999999858,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3833,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,80.4999999999983,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3834,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,79.24999999999801,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3835,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,77.99999999999773,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3836,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,76.74999999999744,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3837,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,75.49999999999716,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3838,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,74.24999999999687,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3839,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.99999999999659,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3840,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,71.7499999999963,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3841,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,70.49999999999602,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3842,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,69.24999999999574,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3843,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,67.99999999999545,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3844,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,66.74999999999517,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3845,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,65.49999999999488,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3846,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,64.2499999999946,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3847,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,62.999999999994316,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3848,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,61.74999999999403,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3849,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,60.49999999999375,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3850,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,59.24999999999346,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3851,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,57.99999999999318,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3852,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.749999999992895,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3853,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,tomato,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3854,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3855,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.041666666666666664,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3856,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.08333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3857,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.125,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3858,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3859,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3860,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3861,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.29166666666666663,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3862,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.3333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3863,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.375,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
3864,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.4166666666666667,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,0,1.0,30.0,88.0,72.0,,,7,1.0,30.0
