tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,dd57d9e990b0702f_score,player_84b39e31_x,player_84b39e31_y,player_84b39e31_move_target,player_84b39e31_item,player_84b39e31_score,player_84b39e31_cut_speed,player_84b39e31_speed,player_1cc0d12f_x,player_1cc0d12f_y,player_1cc0d12f_move_target,player_1cc0d12f_item,player_1cc0d12f_score,player_1cc0d12f_cut_speed,player_1cc0d12f_speed
3931,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,99.73511102632551,28.318200085845028,,,8,1.0,30.0
3932,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,100.61348760015187,27.42884380484592,,,8,1.0,30.0
3933,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,101.49186417397823,26.53948752384681,,,8,1.0,30.0
3934,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,102.3702407478046,25.6501312428477,,,8,1.0,30.0
3935,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,103.24861732163096,24.76077496184859,,,8,1.0,30.0
3936,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,104.0,24.0,,,8,1.0,30.0
3937,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3938,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3939,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3940,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3941,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3942,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,41.250000000000284,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3943,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,42.50000000000057,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3944,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,43.75000000000085,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3945,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,45.00000000000114,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3946,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,46.25000000000142,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3947,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,47.500000000001705,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3948,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,48.75000000000199,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3949,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,50.000000000002274,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3950,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,51.25000000000256,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3951,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,52.50000000000284,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3952,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,53.750000000003126,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3953,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,55.00000000000341,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3954,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.250000000003695,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3955,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,57.50000000000398,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3956,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,58.75000000000426,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3957,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,60.00000000000455,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3958,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,61.25000000000483,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3959,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,62.500000000005116,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3960,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,63.7500000000054,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3961,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,65.00000000000568,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3962,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,66.25000000000597,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3963,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,67.50000000000625,,,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3964,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,68.75000000000654,,,0,1.0,30.0,103.11611652351695,24.88388347648305,,plate,8,1.0,30.0
3965,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,70.00000000000682,,,0,1.0,30.0,102.2322330470339,25.7677669529661,,plate,8,1.0,30.0
3966,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,71.2500000000071,,,0,1.0,30.0,101.34834957055085,26.65165042944915,,plate,8,1.0,30.0
3967,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,,0,1.0,30.0,100.4644660940678,27.535533905932198,,plate,8,1.0,30.0
3968,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,99.58058261758475,28.419417382415247,,plate,8,1.0,30.0
3969,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,98.6966991411017,29.303300858898297,,plate,8,1.0,30.0
3970,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,97.81281566461865,30.187184335381346,,plate,8,1.0,30.0
3971,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,96.9289321881356,31.071067811864395,,plate,8,1.0,30.0
3972,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,96.04504871165256,31.954951288347445,,plate,8,1.0,30.0
3973,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,95.1611652351695,32.838834764830494,,plate,8,1.0,30.0
3974,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,94.27728175868646,33.722718241313544,,plate,8,1.0,30.0
3975,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,93.3933982822034,34.60660171779659,,plate,8,1.0,30.0
3976,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,92.50951480572036,35.49048519427964,,plate,8,1.0,30.0
3977,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,91.62563132923731,36.37436867076269,,plate,8,1.0,30.0
3978,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,90.74174785275426,37.25825214724574,,plate,8,1.0,30.0
3979,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,89.85786437627121,38.14213562372879,,plate,8,1.0,30.0
3980,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,88.97398089978816,39.02601910021184,,plate,8,1.0,30.0
3981,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,88.04617444130974,39.80565318468376,,plate,8,1.0,30.0
3982,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,86.79626611486532,39.820791727740755,,plate,8,1.0,30.0
3983,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,85.54635778842089,39.835930270797746,,plate,8,1.0,30.0
3984,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,84.29644946197647,39.85106881385474,,plate,8,1.0,30.0
3985,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,30.0,83.04654113553204,39.86620735691173,,plate,8,1.0,30.0
3986,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,70.74999999999972,,tomato,0,1.0,30.0,81.79663280908761,39.88134589996872,,plate,8,1.0,30.0
3987,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,69.49999999999943,,tomato,0,1.0,30.0,80.54672448264319,39.89648444302571,,plate,8,1.0,30.0
3988,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,68.24999999999915,,tomato,0,1.0,30.0,79.29681615619876,39.911622986082705,,plate,8,1.0,30.0
3989,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,66.99999999999886,,tomato,0,1.0,30.0,78.04690782975433,39.9267615291397,,plate,8,1.0,30.0
3990,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,65.74999999999858,,tomato,0,1.0,30.0,76.7969995033099,39.94190007219687,,plate,8,1.0,30.0
3991,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,64.4999999999983,,tomato,0,1.0,30.0,75.54709117686548,39.95703861525422,,plate,8,1.0,30.0
3992,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,63.24999999999801,,tomato,0,1.0,30.0,74.29718285042105,39.972177158311574,,plate,8,1.0,30.0
3993,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,61.999999999997726,,tomato,0,1.0,30.0,73.04727452397663,39.98731570136893,,plate,8,1.0,30.0
3994,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,60.74999999999744,,tomato,0,1.0,30.0,71.91278695016098,40.27873505658064,,plate,8,1.0,30.0
3995,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,59.49999999999716,,tomato,0,1.0,30.0,71.02356847568149,41.15725113762039,,plate,8,1.0,30.0
3996,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,58.249999999996874,,tomato,0,1.0,30.0,70.134350001202,42.03576721866014,,plate,8,1.0,30.0
3997,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.99999999999659,,tomato,0,1.0,30.0,69.2451315267225,42.91428329969989,,plate,8,1.0,30.0
3998,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,tomato,0,1.0,30.0,68.35591305224301,43.79279938073964,,plate,8,1.0,30.0
3999,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,67.46669457776352,44.671315461779386,,plate,8,1.0,30.0
4000,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.041666666666666664,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,66.57747610328403,45.549831542819135,,plate,8,1.0,30.0
4001,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.08333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,65.68825762880454,46.42834762385888,,plate,8,1.0,30.0
4002,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.125,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,64.79903915432504,47.30686370489863,,plate,8,1.0,30.0
4003,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,63.90982067984555,48.18537978593838,,plate,8,1.0,30.0
4004,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,63.02060220536606,49.06389586697813,,plate,8,1.0,30.0
4005,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,62.13138373088657,49.94241194801788,,plate,8,1.0,30.0
4006,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.29166666666666663,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,61.24216525640708,50.82092802905757,,plate,8,1.0,30.0
4007,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.3333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,60.352946781927585,51.69944411009722,,plate,8,1.0,30.0
4008,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.375,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,59.46372830744809,52.57796019113686,,plate,8,1.0,30.0
