tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f1f4e889aab6ef78_score,player_67639441_x,player_67639441_y,player_67639441_move_target,player_67639441_item,player_67639441_score,player_67639441_cut_speed,player_67639441_speed,player_c9271255_x,player_c9271255_y,player_c9271255_move_target,player_c9271255_item,player_c9271255_score,player_c9271255_cut_speed,player_c9271255_speed
3876,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,88.0,45.999999999997726,,,5,0.5,30.0
3877,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,88.0,44.74999999999744,,,5,0.5,30.0
3878,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,88.0,43.49999999999716,,,5,0.5,30.0
3879,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,88.0,42.249999999996874,,,5,0.5,30.0
3880,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,88.0,40.99999999999659,,,5,0.5,30.0
3881,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,87.6837844334222,39.8798317388366,,,5,0.5,30.0
3882,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,86.805407859595,38.990475457837135,,,5,0.5,30.0
3883,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,85.92703128576778,38.10111917683767,,,5,0.5,30.0
3884,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,85.04865471194057,37.211762895838206,,,5,0.5,30.0
3885,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,84.17027813811345,36.32240661483874,,,5,0.5,30.0
3886,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,83.29190156428673,35.433050333839276,,,5,0.5,30.0
3887,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,82.41352499046002,34.54369405283981,,,5,0.5,30.0
3888,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,81.5351484166333,33.654337771840346,,,5,0.5,30.0
3889,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,80.65677184280659,32.76498149084088,,,5,0.5,30.0
3890,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,79.77839526897993,31.875625209841466,,,5,0.5,30.0
3891,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,78.90001869515356,30.986268928842357,,,5,0.5,30.0
3892,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,78.0216421213272,30.096912647843247,,,5,0.5,30.0
3893,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,77.14326554750085,29.207556366844138,,,5,0.5,30.0
3894,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,76.26488897367449,28.318200085845028,,,5,0.5,30.0
3895,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,75.38651239984813,27.42884380484592,,,5,0.5,30.0
3896,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,74.50813582602177,26.53948752384681,,,5,0.5,30.0
3897,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,73.6297592521954,25.6501312428477,,,5,0.5,30.0
3898,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.75138267836904,24.76077496184859,,,5,0.5,30.0
3899,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,,5,0.5,30.0
3900,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3901,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3902,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3903,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3904,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3905,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3906,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3907,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3908,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3909,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3910,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3911,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3912,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3913,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3914,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3915,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3916,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3917,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3918,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3919,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3920,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3921,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3922,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3923,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3924,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3925,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3926,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3927,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3928,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3929,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3930,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3931,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3932,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3933,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3934,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3935,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3936,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,24.0,,tomato,5,0.5,30.0
3937,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,25.24999999999993,,tomato,5,0.5,30.0
3938,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,26.499999999999858,,tomato,5,0.5,30.0
3939,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,27.749999999999787,,tomato,5,0.5,30.0
3940,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,28.999999999999716,,tomato,5,0.5,30.0
3941,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,30.249999999999645,,tomato,5,0.5,30.0
3942,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,31.499999999999574,,tomato,5,0.5,30.0
3943,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,32.749999999999716,,tomato,5,0.5,30.0
3944,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,34.0,,tomato,5,0.5,30.0
3945,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,35.250000000000284,,tomato,5,0.5,30.0
3946,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,36.50000000000057,,tomato,5,0.5,30.0
3947,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,37.75000000000085,,tomato,5,0.5,30.0
3948,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,39.00000000000114,,tomato,5,0.5,30.0
3949,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,40.25000000000142,,tomato,5,0.5,30.0
3950,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,41.500000000001705,,tomato,5,0.5,30.0
3951,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,42.75000000000199,,tomato,5,0.5,30.0
3952,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.4999999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,0,1.0,15.0,72.0,44.000000000002274,,tomato,5,0.5,30.0
