tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,74c025cfc5a4e20e_score,player_03f3a839_x,player_03f3a839_y,player_03f3a839_move_target,player_03f3a839_item,player_03f3a839_score,player_03f3a839_cut_speed,player_03f3a839_speed,player_48b03849_x,player_48b03849_y,player_48b03849_move_target,player_48b03849_item,player_48b03849_score,player_48b03849_cut_speed,player_48b03849_speed
3985,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.8749999999999958,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.95521327699521,40.18546199427785,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3986,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.883333333333329,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.45517529058145,40.17929879942454,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3987,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.8916666666666624,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.95513730416769,40.17313560457122,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3988,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.8999999999999957,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.45509931775393,40.16697240971791,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3989,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.908333333333329,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.95506133134018,40.16080921486459,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3990,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.9166666666666623,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.45502334492642,40.15464602001128,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3991,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.9249999999999956,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.95498535851266,40.14848282515796,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3992,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.933333333333329,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.4549473720989,40.14231963030465,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3993,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.9416666666666622,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.95490938568514,40.13615643545133,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3994,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.9499999999999955,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.45487139927138,40.12999324059802,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3995,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.9583333333333288,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.95483341285762,40.123830045744704,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3996,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.9666666666666621,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.45479542644387,40.11766685089139,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3997,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.9749999999999954,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.95475744003011,40.111503656038074,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3998,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.9833333333333287,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.45471945361635,40.10534046118476,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3999,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.991666666666662,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.95468146720259,40.099177266331445,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4000,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,1.9999999999999953,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.45464348078883,40.09301407147813,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4001,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.008333333333329,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.95460549437507,40.086850876624815,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4002,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.016666666666662,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.45456750796131,40.08068768177129,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4003,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.0249999999999955,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.95452952154756,40.07452448691762,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4004,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.0333333333333288,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.4544915351338,40.06836129206395,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4005,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.041666666666662,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.95445354872004,40.06219809721028,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4006,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.0499999999999954,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.45441556230628,40.05603490235661,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4007,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.0583333333333287,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.95437757589252,40.04987170750294,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4008,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.066666666666662,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.45433958947876,40.04370851264927,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4009,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.0749999999999953,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.954301603065,40.0375453177956,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4010,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.0833333333333286,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.45426361665125,40.03138212294193,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4011,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.091666666666662,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.95422563023749,40.02521892808826,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4012,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.099999999999995,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.45418764382373,40.01905573323459,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4013,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.1083333333333285,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.95414965740997,40.01289253838092,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4014,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.116666666666662,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.45411167099621,40.00672934352725,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4015,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.124999999999995,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.91078658764536,39.89698841044266,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4016,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.1333333333333284,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.26645827810796,39.5455660881526,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4017,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.1416666666666617,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.6221299685696,39.194143765862535,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4018,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.149999999999995,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.97780165903114,38.84272144357247,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4019,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.1583333333333283,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.33347334949268,38.49129912128241,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4020,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.1666666666666616,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.68914503995423,38.13987679899235,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4021,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.174999999999995,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.04481673041577,37.788454476702285,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4022,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.1833333333333282,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.40048842087731,37.43703215441222,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4023,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.1916666666666615,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.75616011133886,37.08560983212216,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4024,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.199999999999995,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.11183180180039,36.7341875098321,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4025,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.208333333333328,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.46750349226194,36.382765187542034,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4026,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.2166666666666615,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.82317518272347,36.03134286525197,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4027,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.2249999999999948,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.17884687318502,35.67992054296191,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4028,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.233333333333328,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.53451856364656,35.32849822067185,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4029,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.2416666666666614,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.8901902541081,34.977075898381784,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4030,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.2499999999999947,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.24586194456964,34.62565357609172,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4031,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.258333333333328,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.60153363503119,34.27423125380166,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4032,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.2666666666666613,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.95720532549274,33.9228089315116,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4033,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.2749999999999946,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.31287701595427,33.571386609221534,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4034,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.283333333333328,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.66854870641582,33.21996428693147,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4035,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.291666666666661,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.02422039687735,32.86854196464141,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4036,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.2999999999999945,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.3798920873389,32.517119642351346,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4037,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.308333333333328,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.73556377780044,32.165697320061284,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4038,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.316666666666661,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.09123546826217,31.814274997771033,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4039,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.3249999999999944,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.44690715872407,31.462852675480615,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4040,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.3333333333333277,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.80257884918598,31.111430353190197,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4041,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.341666666666661,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.15825053964788,30.76000803089978,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4042,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.3499999999999943,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.51392223010978,30.408585708609362,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4043,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.3583333333333276,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.86959392057167,30.057163386318944,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4044,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.366666666666661,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.22526561103358,29.705741064028526,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4045,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.3749999999999942,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.58093730149548,29.35431874173811,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4046,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.3833333333333275,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.93660899195739,29.00289641944769,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4047,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.391666666666661,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.29228068241929,28.651474097157273,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4048,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.399999999999994,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.64795237288119,28.300051774866855,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4049,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.4083333333333274,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.0036240633431,27.948629452576437,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4050,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.4166666666666607,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.35929575380499,27.59720713028602,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4051,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.424999999999994,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.71496744426689,27.2457848079956,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4052,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.4333333333333274,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.0706391347288,26.894362485705184,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4053,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.4416666666666607,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.4263108251907,26.542940163414766,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4054,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.449999999999994,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.7819825156526,26.191517841124348,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4055,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.4583333333333273,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.1376542061145,25.84009551883393,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4056,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.4666666666666606,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.49332589657641,25.488673196543512,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4057,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.474999999999994,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.8489975870383,25.137250874253095,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4058,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.483333333333327,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.2046692775002,24.785828551962677,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4059,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.4916666666666605,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.5603409679621,24.43440622967226,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4060,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.499999999999994,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4061,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4062,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato,2.5166666666666604,2,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
