tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9d3f88d07235bf5e_score,player_a516e640_x,player_a516e640_y,player_a516e640_move_target,player_a516e640_item,player_a516e640_score,player_a516e640_cut_speed,player_a516e640_speed,player_513e3f7a_x,player_513e3f7a_y,player_513e3f7a_move_target,player_513e3f7a_item,player_513e3f7a_score,player_513e3f7a_cut_speed,player_513e3f7a_speed
1232,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.98731570136887,70.95272547601871,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1233,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99766893490224,72.2026631336459,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1234,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99785338569714,73.45266312003645,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1235,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998037836492045,74.702663106427,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1236,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99822228728695,75.95266309281755,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1237,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998406738081854,77.2026630792081,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1238,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99859118887676,78.45266306559864,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1239,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99877563967166,79.70266305198919,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1240,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99896009046657,80.95266303837974,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1241,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99914454126147,82.20266302477029,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1242,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99932899205616,83.45266301116084,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1243,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999513442850706,84.70266299755139,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1244,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999697893645255,85.95266298394193,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1245,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999882344439804,87.20266297033248,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1246,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.45676512879498,88.26509027162058,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1247,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.33521560566765,89.15437355589103,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1248,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.21366608254032,90.04365684016147,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1249,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.09211655941299,90.93294012443192,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1250,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.970567036285665,91.82222340870237,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1251,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.84901751315834,92.71150669297282,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1252,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.72746799003101,93.60078997724327,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1253,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.60591846690368,94.49007326151371,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1254,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.48436894377635,95.37935654578416,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1255,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.362819420649025,96.2686398300538,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1256,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.2412698975217,97.15792311432318,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1257,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.11972037439437,98.04720639859258,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1258,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.99817085126704,98.93648968286196,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1259,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.87662132813971,99.82577296713134,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1260,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.755071805012385,100.71505625140074,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1261,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.63352228188506,101.60433953567014,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1262,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.51197275875773,102.49362281993952,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1263,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.3904232356304,103.3829061042089,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1264,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.27751212349599,103.338241609624,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1265,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.172261489034405,102.46535927341348,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1266,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.06701085457282,101.59247693720296,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1267,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.96176022011124,100.71959460099244,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1268,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.856509585649654,99.84671226478191,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1269,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.75125895118807,98.97382992857139,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1270,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.64600831672649,98.10094759236087,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1271,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.5407576822649,97.22806525615034,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1272,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.43550704780332,96.35518291993982,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1273,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.33025641334173,95.4823005837293,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1274,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.22500577888015,94.60941824751878,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1275,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.11975514441856,93.73653591130825,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1276,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.01450450995698,92.86365357509773,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1277,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.9092538754954,91.9907712388872,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1278,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.80400324103381,91.11788890267668,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1279,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.69875260657223,90.24500656646616,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1280,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.59350197211064,89.37212423025564,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1281,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.48825133764906,88.49924189404408,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1282,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.8113766862091,87.38129416345127,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1283,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.8267044871654,86.13138814357636,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1284,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.8420322881217,84.88148212370145,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1285,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.857360089078,83.63157610382653,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1286,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.87268789003498,82.38167008395162,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1287,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.888015690992,81.1317640640767,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1288,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.90334349194903,79.88185804420179,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1289,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.91867129290604,78.63195202432688,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1290,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.93399909386306,77.38204600445196,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1291,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.94932689482008,76.13213998457705,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1292,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9646546957771,74.88223396470214,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1293,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.97998249673412,73.63232794482722,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1294,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99531029769113,72.38242192495231,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1295,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99776630330496,71.13243603354636,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1296,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9979508156224,69.88243604716433,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1297,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99813532793965,68.63243606078231,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1298,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9983198402569,67.38243607440029,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1299,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99850435257414,66.13243608801827,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1300,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99868886489139,64.88243610163624,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1301,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99887337720864,63.63243611525422,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1302,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99905788952589,62.3824361288722,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
1303,0,1,tomato,0,2,tomato,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99924240184313,61.13243614249018,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
