tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8a35a72a9fde883f_score,player_5ad43900_x,player_5ad43900_y,player_5ad43900_move_target,player_5ad43900_item,player_5ad43900_score,player_5ad43900_cut_speed,player_5ad43900_speed,player_60610ce8_x,player_60610ce8_y,player_60610ce8_move_target,player_60610ce8_item,player_60610ce8_score,player_60610ce8_cut_speed,player_60610ce8_speed,67628da1211a4a33_score,1f310bb58082e736_message,08b63ad0a533d08b_score
6740,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999999921135,116.50965790004767,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6741,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999999949379,117.75965790004796,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6742,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999999977623,119.00965790004824,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6743,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.683688989171394,120.129731867212,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6744,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.805047292544735,121.01882622044417,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6745,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.92640559591808,121.90792057367634,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6746,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.04776389929142,122.7970149269085,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6747,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.16912220266476,123.68610928014067,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6748,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.2904805060381,124.57520363337284,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6749,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.41183880941144,125.464297986605,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6750,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.53319711278425,126.35339233983717,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6751,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.65455541615688,127.24248669306934,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6752,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.77591371952951,128.1315810463015,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6753,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.89727202290214,129.02067539953367,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6754,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.018630326274774,129.90976975276584,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6755,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.139988629647405,130.798864105998,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6756,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.261346933020036,131.68795845923017,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6757,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.38270523639267,132.57705281246234,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6758,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.5040635397653,133.4661471656945,,tomato_cut,3,1.0,30.0,24.0,88.0,,tomato_salad,5,1.0,30.0,,,8.0
6759,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.62542184313793,134.35524151892668,,tomato_cut,3,1.0,30.0,24.0,86.74999999999972,,tomato_salad,5,1.0,30.0,,,8.0
6760,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.74678014651033,135.24433587215884,,tomato_cut,3,1.0,30.0,24.0,85.49999999999943,,tomato_salad,5,1.0,30.0,,,8.0
6761,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.862249937960215,135.481425754055,,tomato_cut,3,1.0,30.0,24.0,84.24999999999915,,tomato_salad,5,1.0,30.0,,,8.0
6762,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.967693344245546,134.60834586043512,,tomato_cut,3,1.0,30.0,24.0,82.99999999999886,,tomato_salad,5,1.0,30.0,,,8.0
6763,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.07313675053088,133.73526596681523,,tomato_cut,3,1.0,30.0,24.0,81.74999999999858,,tomato_salad,5,1.0,30.0,,,8.0
6764,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.17858015681621,132.86218607319535,,tomato_cut,3,1.0,30.0,24.0,80.4999999999983,,tomato_salad,5,1.0,30.0,,,8.0
6765,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.28402356310154,131.98910617957546,,tomato_cut,3,1.0,30.0,24.0,79.24999999999801,,tomato_salad,5,1.0,30.0,,,8.0
6766,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.38946696938687,131.11602628595557,,tomato_cut,3,1.0,30.0,24.0,77.99999999999773,,tomato_salad,5,1.0,30.0,,,8.0
6767,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.494910375672205,130.24294639233568,,tomato_cut,3,1.0,30.0,24.0,76.74999999999744,,tomato_salad,5,1.0,30.0,,,8.0
6768,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.60035378195754,129.3698664987158,,tomato_cut,3,1.0,30.0,24.0,75.49999999999716,,tomato_salad,5,1.0,30.0,,,8.0
6769,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.70579718824287,128.4967866050959,,tomato_cut,3,1.0,30.0,24.0,74.24999999999687,,tomato_salad,5,1.0,30.0,,,8.0
6770,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.811240594528122,127.62370671147664,,tomato_cut,3,1.0,30.0,24.0,72.99999999999659,,tomato_salad,5,1.0,30.0,,,8.0
6771,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.9166840008131,126.75062681785818,,tomato_cut,3,1.0,30.0,24.0,71.7499999999963,,tomato_salad,5,1.0,30.0,,,8.0
6772,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.022127407098075,125.87754692423971,,tomato_cut,3,1.0,30.0,24.0,70.49999999999602,,tomato_salad,5,1.0,30.0,,,8.0
6773,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.127570813383052,125.00446703062124,,tomato_cut,3,1.0,30.0,24.0,69.24999999999574,,tomato_salad,5,1.0,30.0,,,8.0
6774,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.23301421966821,124.13138713700278,,tomato_cut,3,1.0,30.0,24.0,67.99999999999545,,tomato_salad,5,1.0,30.0,,,8.0
6775,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.33845762595354,123.25830724338431,,tomato_cut,3,1.0,30.0,24.0,66.74999999999517,,tomato_salad,5,1.0,30.0,,,8.0
6776,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.443901032238873,122.38522734976584,,tomato_cut,3,1.0,30.0,24.0,65.49999999999488,,tomato_salad,5,1.0,30.0,,,8.0
6777,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.549344438524205,121.51214745614737,,tomato_cut,3,1.0,30.0,24.0,64.2499999999946,,tomato_salad,5,1.0,30.0,,,8.0
6778,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.654787844809537,120.63906756252891,,tomato_cut,3,1.0,30.0,24.0,62.999999999994316,,tomato_salad,5,1.0,30.0,,,8.0
6779,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.191054236242014,119.58134285629468,,tomato_cut,3,1.0,30.0,24.0,61.74999999999403,,tomato_salad,5,1.0,30.0,,,8.0
6780,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.175728224460034,118.33143681448105,,tomato_cut,3,1.0,30.0,24.0,60.49999999999375,,tomato_salad,5,1.0,30.0,,,8.0
6781,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.160402212678054,117.08153077266742,,tomato_cut,3,1.0,30.0,24.0,59.24999999999346,,tomato_salad,5,1.0,30.0,,,8.0
6782,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.145076200896074,115.83162473085379,,tomato_cut,3,1.0,30.0,24.0,57.99999999999318,,tomato_salad,5,1.0,30.0,,,8.0
6783,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.129750189114095,114.58171868904016,,tomato_cut,3,1.0,30.0,24.0,56.749999999992895,,tomato_salad,5,1.0,30.0,,,8.0
6784,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.114424177332115,113.33181264722653,,tomato_cut,3,1.0,30.0,24.0,55.49999999999261,,tomato_salad,5,1.0,30.0,,,8.0
6785,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.09909816555029,112.0819066054129,,tomato_cut,3,1.0,30.0,24.0,54.249999999992326,,tomato_salad,5,1.0,30.0,,,8.0
6786,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.083772153768493,110.83200056359927,,tomato_cut,3,1.0,30.0,24.0,52.99999999999204,,tomato_salad,5,1.0,30.0,,,8.0
6787,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.068446141986694,109.58209452178563,,tomato_cut,3,1.0,30.0,24.0,51.74999999999176,,tomato_salad,5,1.0,30.0,,,8.0
6788,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.053120130204896,108.332188479972,,tomato_cut,3,1.0,30.0,24.0,50.49999999999147,,tomato_salad,5,1.0,30.0,,,8.0
6789,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.037794118423097,107.08228243815837,,tomato_cut,3,1.0,30.0,24.0,49.24999999999119,,tomato_salad,5,1.0,30.0,,,8.0
6790,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0224681066413,105.83237639634474,,tomato_cut,3,1.0,30.0,24.0,47.999999999990905,,tomato_salad,5,1.0,30.0,,,8.0
6791,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.007142094859496,104.58247035453111,,tomato_cut,3,1.0,30.0,24.0,46.74999999999062,,tomato_salad,5,1.0,30.0,,,8.0
6792,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.002263691629558,103.33249949096921,,tomato_cut,3,1.0,30.0,24.0,45.49999999999034,,tomato_salad,5,1.0,30.0,,,8.0
6793,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00207914151712,102.08249950459287,,tomato_cut,3,1.0,30.0,24.0,44.24999999999005,,tomato_salad,5,1.0,30.0,,,8.0
6794,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001894591404685,100.83249951821654,,tomato_cut,3,1.0,30.0,24.0,42.99999999998977,,tomato_salad,5,1.0,30.0,,,8.0
6795,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.6249999999999956,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00171004129225,99.5824995318402,,tomato_cut,3,1.0,30.0,24.0,41.749999999989484,,tomato_salad,5,1.0,30.0,,,8.0
