tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5c2bc400d9941536_score,player_4e68e61f_x,player_4e68e61f_y,player_4e68e61f_move_target,player_4e68e61f_item,player_4e68e61f_score,player_4e68e61f_cut_speed,player_4e68e61f_speed,player_3c9daf43_x,player_3c9daf43_y,player_3c9daf43_move_target,player_3c9daf43_item,player_3c9daf43_score,player_3c9daf43_cut_speed,player_3c9daf43_speed
3300,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,67.2551790776397,28.883773750475342,,plate,1,1.0,30.0
3301,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,66.36582279664094,29.762150324301842,,plate,1,1.0,30.0
3302,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,65.47646651564219,30.640526898128343,,plate,1,1.0,30.0
3303,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,64.58711023464343,31.518903471954843,,plate,1,1.0,30.0
3304,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,63.69775395364444,32.39728004578134,,plate,1,1.0,30.0
3305,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,62.80839767264497,33.275656619607844,,plate,1,1.0,30.0
3306,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,61.91904139164551,34.154033193434344,,plate,1,1.0,30.0
3307,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,61.02968511064632,35.032409767260845,,plate,1,1.0,30.0
3308,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,60.14032882964735,35.910786341087345,,plate,1,1.0,30.0
3309,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,59.25097254864839,36.789162914913845,,plate,1,1.0,30.0
3310,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,58.361616267649424,37.667539488740346,,plate,1,1.0,30.0
3311,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,57.47225998665046,38.545916062566846,,plate,1,1.0,30.0
3312,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.582903705651496,39.424292636393346,,plate,1,1.0,30.0
3313,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,plate,1,1.0,30.0
3314,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3315,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3316,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3317,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3318,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3319,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3320,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3321,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3322,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3323,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3324,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3325,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3326,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3327,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3328,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3329,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3330,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3331,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3332,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3333,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3334,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,55.11611652351695,39.11611652351695,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3335,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,54.2322330470339,38.2322330470339,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3336,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,53.34834957055085,37.34834957055085,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3337,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,52.4644660940678,36.4644660940678,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3338,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,51.58058261758475,35.58058261758475,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3339,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,50.6966991411017,34.6966991411017,,,3,1.0,30.0,56.0,40.0,,,1,1.0,30.0
3340,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,49.812815664618654,33.812815664618654,,,3,1.0,30.0,55.11611652351695,39.11611652351695,,,1,1.0,30.0
3341,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,48.928932188135605,32.928932188135605,,,3,1.0,30.0,54.2322330470339,38.2322330470339,,,1,1.0,30.0
3342,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,48.045048711652555,32.045048711652555,,,3,1.0,30.0,53.34834957055085,37.34834957055085,,,1,1.0,30.0
3343,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,47.161165235169506,31.161165235169506,,,3,1.0,30.0,52.4644660940678,36.4644660940678,,,1,1.0,30.0
3344,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,46.277281758686456,30.277281758686456,,,3,1.0,30.0,51.58058261758475,35.58058261758475,,,1,1.0,30.0
3345,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,45.39339828220341,29.393398282203407,,,3,1.0,30.0,50.6966991411017,34.6966991411017,,,1,1.0,30.0
3346,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,44.50951480572036,28.509514805720357,,,3,1.0,30.0,49.812815664618654,33.812815664618654,,,1,1.0,30.0
3347,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,43.62563132923731,27.625631329237308,,,3,1.0,30.0,48.928932188135605,32.928932188135605,,,1,1.0,30.0
3348,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,42.74174785275426,26.74174785275426,,,3,1.0,30.0,48.045048711652555,32.045048711652555,,,1,1.0,30.0
3349,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,41.85786437627121,25.85786437627121,,,3,1.0,30.0,47.161165235169506,31.161165235169506,,,1,1.0,30.0
3350,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.97398089978816,24.97398089978816,,,3,1.0,30.0,46.277281758686456,30.277281758686456,,,1,1.0,30.0
3351,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.088805099494266,24.300921192559585,,,3,1.0,30.0,45.39339828220341,29.393398282203407,,,1,1.0,30.0
3352,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.19415225792085,25.173902459863825,,,3,1.0,30.0,44.50951480572036,28.509514805720357,,,1,1.0,30.0
3353,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,38.29949941634743,26.046883727168066,,,3,1.0,30.0,43.62563132923731,27.625631329237308,,,1,1.0,30.0
3354,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,37.40484657477391,26.919864994472306,,,3,1.0,30.0,42.74174785275426,26.74174785275426,,,1,1.0,30.0
3355,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,36.51019373320007,27.792846261776546,,,3,1.0,30.0,41.85786437627121,25.85786437627121,,,1,1.0,30.0
3356,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,35.6155408916262,28.665827529080786,,,3,1.0,30.0,40.97398089978816,24.97398089978816,,,1,1.0,30.0
3357,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,34.720888050052345,29.538808796385027,,,3,1.0,30.0,40.088805099494266,24.300921192559585,,,1,1.0,30.0
3358,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.82623520847849,30.411790063689267,,,3,1.0,30.0,39.19415225792085,25.173902459863825,,,1,1.0,30.0
3359,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.93158236690463,31.284771330993507,,,3,1.0,30.0,38.29949941634743,26.046883727168066,,,1,1.0,30.0
3360,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.036929525330834,32.157752598297684,,,3,1.0,30.0,37.40484657477391,26.919864994472306,,,1,1.0,30.0
3361,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.142276683757075,33.03073386560157,,,3,1.0,30.0,36.51019373320007,27.792846261776546,,,1,1.0,30.0
3362,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.2476238421833,33.903715132905454,,,3,1.0,30.0,35.6155408916262,28.665827529080786,,,1,1.0,30.0
3363,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.35297100060953,34.77669640020934,,,3,1.0,30.0,34.720888050052345,29.538808796385027,,,1,1.0,30.0
3364,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.458318159035755,35.6496776675135,,,3,1.0,30.0,33.82623520847849,30.411790063689267,,,1,1.0,30.0
3365,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,27.563665317461982,36.52265893481782,,,3,1.0,30.0,32.93158236690463,31.284771330993507,,,1,1.0,30.0
3366,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.66901247588821,37.39564020212214,,,3,1.0,30.0,32.036929525330834,32.157752598297684,,,1,1.0,30.0
3367,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.774359634314436,38.268621469426456,,,3,1.0,30.0,31.142276683757075,33.03073386560157,,,1,1.0,30.0
3368,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.879706792740663,39.141602736730775,,,3,1.0,30.0,30.2476238421833,33.903715132905454,,,1,1.0,30.0
3369,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,3,1.0,30.0,29.35297100060953,34.77669640020934,,,1,1.0,30.0
3370,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_cut,3,1.0,30.0,28.458318159035755,35.6496776675135,,,1,1.0,30.0
3371,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_cut,3,1.0,30.0,27.563665317461982,36.52265893481782,,,1,1.0,30.0
3372,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_cut,3,1.0,30.0,26.66901247588821,37.39564020212214,,,1,1.0,30.0
3373,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_cut,3,1.0,30.0,25.774359634314436,38.268621469426456,,,1,1.0,30.0
3374,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_cut,3,1.0,30.0,24.879706792740663,39.141602736730775,,,1,1.0,30.0
3375,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,1,1.0,30.0
3376,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,1,1.0,30.0
3377,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,1,1.0,30.0
