tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,77697222f9872a95_score,player_5dd4b285_x,player_5dd4b285_y,player_5dd4b285_move_target,player_5dd4b285_item,player_5dd4b285_score,player_5dd4b285_cut_speed,player_5dd4b285_speed,player_61db3b9c_x,player_61db3b9c_y,player_61db3b9c_move_target,player_61db3b9c_item,player_61db3b9c_score,player_61db3b9c_cut_speed,player_61db3b9c_speed
3605,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.3333333333333335,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.088377013917295,48.70318384379618,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3606,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.375,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0732384708603,49.9530921702399,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3607,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.4166666666666665,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.058099927803205,51.203000496683615,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3608,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.458333333333333,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.042961384745865,52.45290882312733,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3609,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.027822841688526,53.70281714957105,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3610,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.541666666666666,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.01268429863118,54.95272547601476,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3611,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.5833333333333326,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00233106509781,56.20266313364169,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3612,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.624999999999999,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00214661430291,57.45266312003295,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3613,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.6666666666666656,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.001962163508004,58.70266310642421,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3614,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.708333333333332,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0017777127131,59.95266309281547,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3615,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.7499999999999987,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.001593261918195,61.20266307920673,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3616,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.791666666666665,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00140881112329,62.45266306559799,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3617,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.8333333333333317,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.001224360328386,63.70266305198925,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3618,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.8749999999999982,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00103990953348,64.95266303837997,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3619,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.9166666666666647,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00085545873858,66.20266302477052,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3620,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.9583333333333313,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00067100794384,67.45266301116106,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3621,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.999999999999998,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.000486557149294,68.70266299755161,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3622,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.0416666666666643,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.000302106354745,69.95266298394216,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3623,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.083333333333331,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.000117655560196,71.20266297033271,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3624,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.1249999999999973,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00002795062478,72.45266296379884,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3625,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.166666666666664,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00002570340544,73.70266296379629,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3626,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.2083333333333304,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00002345618579,74.95266296379373,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3627,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00002120896613,76.20266296379117,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3628,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.2916666666666634,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00001896174648,77.45266296378861,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3629,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00001671452682,78.70266296378605,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3630,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.3749999999999964,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00001446730717,79.9526629637835,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3631,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.416666666666663,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00001222008751,81.20266296378094,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3632,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00000997286786,82.45266296377838,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3633,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.499999999999996,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0000077256482,83.70266296377582,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3634,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.5416666666666625,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00000547842855,84.95266296377326,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3635,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.583333333333329,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00000323120889,86.2026629637707,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3636,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.00000098398924,87.45266296376815,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3637,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.666666666666662,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,55.367516586920146,88.44294749693103,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3638,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.7083333333333286,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,54.48906690935405,89.33223157076935,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3639,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,53.610617231787955,90.22151564460768,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3640,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,52.73216755422186,91.110799718446,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3641,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,51.853717876655764,92.00008379228433,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3642,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,50.97526819908967,92.88936786612265,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3643,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,50.09681852152357,93.77865193996098,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3644,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,49.21836884395748,94.66793601379959,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3645,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,48.33991916639138,95.55722008763848,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3646,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,47.46146948882529,96.44650416147736,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3647,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,46.58301981125919,97.33578823531624,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3648,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,45.704570133693096,98.22507230915512,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3649,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,44.826120456127,99.114356382994,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3650,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,43.947670778560905,100.00364045683288,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3651,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,43.06922110099481,100.89292453067176,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3652,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,42.190771423428714,101.78220860451064,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3653,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,41.31232174586262,102.67149267834952,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3654,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,40.43387206829652,103.5607767521884,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3655,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,39.54352418770865,103.16367876323476,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3656,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,38.64877560189354,102.29079562776882,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3657,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,37.75402701607843,101.41791249230288,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3658,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,36.85927843026332,100.54502935683693,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3659,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,35.964529844448215,99.672146221371,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3660,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,35.06978125863311,98.79926308590505,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3661,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,34.175032672818,97.92637995043911,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3662,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,33.28028408700289,97.05349681497317,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3663,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,32.38553550118778,96.18061367950723,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3664,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,31.49078691537247,95.30773054404129,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3665,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,30.59603832955706,94.43484740857535,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3666,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,29.701289743741953,93.56196427310941,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3667,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,28.806541157926844,92.68908113764347,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3668,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,27.911792572111736,91.81619800217753,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3669,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,27.017043986296628,90.94331486671159,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3670,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,26.12229540048152,90.07043173124565,,tomato,5,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0
3671,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,25.22754681466641,89.19754859577915,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3672,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.332798228851303,88.32466546031239,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3673,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.185557339184108,87.13131287274356,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3674,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.170229572366544,85.88140685245085,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3675,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.15490180554898,84.63150083215814,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3676,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.139574038731418,83.38159481186543,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3677,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.124246271913854,82.13168879157271,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3678,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.749999999999995,3,2,2,plate,2,3,tomato_salad,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.10891850509629,80.88178277128,,tomato,5,1.0,30.0,24.0,56.0,,,2,1.0,30.0
