tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,44322547ba68e2ec_score,player_5648aa27_x,player_5648aa27_y,player_5648aa27_move_target,player_5648aa27_item,player_5648aa27_score,player_5648aa27_cut_speed,player_5648aa27_speed,player_bc958fb2_x,player_bc958fb2_y,player_bc958fb2_move_target,player_bc958fb2_item,player_bc958fb2_score,player_bc958fb2_cut_speed,player_bc958fb2_speed
1238,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.06836129206,50.4544915351338,,plate,0,1.0,12.0,24.05323814850152,76.34465563757152,,,0,0.2,30.0
1239,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.06219809720669,50.95445354872004,,plate,0,1.0,12.0,24.037922161330187,75.09474947287805,,,0,0.2,30.0
1240,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.05603490235337,51.45441556230628,,plate,0,1.0,12.0,24.02260617415885,73.84484330818458,,,0,0.2,30.0
1241,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.04987170750006,51.95437757589252,,plate,0,1.0,12.0,24.007290186987515,72.59493714349111,,,0,0.2,30.0
1242,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.04370851264675,52.454339589478764,,plate,0,1.0,12.0,24.00226367964327,71.34496718003783,,,0,0.2,30.0
1243,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.03754531779343,52.954301603065005,,plate,0,1.0,12.0,24.002079280452953,70.09496719363875,,,0,0.2,30.0
1244,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.03138212294012,53.45426361665125,,plate,0,1.0,12.0,24.001894881262636,68.84496720723968,,,0,0.2,30.0
1245,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0252189280868,53.95422563023749,,plate,0,1.0,12.0,24.00171048207232,67.5949672208406,,,0,0.2,30.0
1246,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.01905573323349,54.45418764382373,,plate,0,1.0,12.0,24.001526082882002,66.34496723444153,,,0,0.2,30.0
1247,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.01289253838017,54.95414965740997,,plate,0,1.0,12.0,24.001341683691685,65.09496724804245,,,0,0.2,30.0
1248,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.00672934352686,55.45411167099621,,plate,0,1.0,12.0,24.001157284501367,63.844967261643376,,,0,0.2,30.0
1249,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.8969884104423,55.91078658764515,,plate,0,1.0,12.0,24.00097288531105,62.5949672752443,,,0,0.2,30.0
1250,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.54556608815153,56.26645827810704,,plate,0,1.0,12.0,24.000788486120733,61.344967288845226,,,0,0.2,30.0
1251,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.19414376586076,56.62212996856893,,plate,0,1.0,12.0,24.000604086930416,60.09496730244615,,,0,0.2,30.0
1252,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.84272144356999,56.97780165903082,,plate,0,1.0,12.0,24.0004196877401,58.844967316047075,,,0,0.2,30.0
1253,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.49129912127921,57.33347334949271,,plate,0,1.0,12.0,24.00023528854978,57.594967329648,,,0,0.2,30.0
1254,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.13987679898844,57.689145039954596,,plate,0,1.0,12.0,24.000050889359528,56.344967343248925,,,0,0.2,30.0
1255,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.78845447669767,58.044816730416485,,plate,0,1.0,12.0,24.000026807911283,55.09496734488266,,,0,0.2,30.0
1256,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.4370321544069,58.400488420878375,,plate,0,1.0,12.0,24.00002458797345,53.84496734488451,,,0,0.2,30.0
1257,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.08560983211612,58.756160111340265,,plate,0,1.0,12.0,24.000022368035616,52.594967344886356,,,0,0.2,30.0
1258,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.73418750982535,59.111831801802154,,plate,0,1.0,12.0,24.000020148097782,51.344967344888204,,,0,0.2,30.0
1259,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.38276518753457,59.46750349226404,,plate,0,1.0,12.0,24.00001792815995,50.09496734489005,,,0,0.2,30.0
1260,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.0313428652438,59.82317518272593,,plate,0,1.0,12.0,24.000015708222115,48.8449673448919,,,0,0.2,30.0
1261,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.67992054295303,60.17884687318782,,plate,0,1.0,12.0,24.00001348828428,47.594967344893746,,,0,0.2,30.0
1262,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.32849822066225,60.53451856364971,,plate,0,1.0,12.0,24.000011268346448,46.34496734489559,,,0,0.2,30.0
1263,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.97707589837148,60.8901902541116,,plate,0,1.0,12.0,24.000009048408614,45.09496734489744,,,0,0.2,30.0
1264,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.62565357608071,61.24586194457349,,plate,0,1.0,12.0,24.00000682847078,43.84496734489929,,,0,0.2,30.0
1265,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.27423125378994,61.60153363503538,,plate,0,1.0,12.0,24.000004608532947,42.594967344901136,,,0,0.2,30.0
1266,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.92280893149916,61.95720532549727,,plate,0,1.0,12.0,24.000002388595114,41.34496734490298,,,0,0.2,30.0
1267,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.57138660920839,62.31287701595916,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1268,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.21996428691762,62.66854870642105,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1269,0,1,,0,2,tomato,2.1333333333333284,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.86854196462684,63.02422039688294,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1270,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.51711964233607,63.37989208734483,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1271,0,1,,0,2,tomato,2.149999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.1656973200453,63.73556377780672,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1272,0,1,,0,2,tomato,2.1583333333333283,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.81427499775452,64.09123546826879,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1273,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.46285267546375,64.44690715873139,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1274,0,1,,0,2,tomato,2.174999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.11143035317298,64.80257884919399,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1275,0,1,,0,2,tomato,2.1833333333333282,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.7600080308822,65.15825053965659,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1276,0,1,,0,2,tomato,2.1916666666666615,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.40858570859143,65.51392223011919,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1277,0,1,,0,2,tomato,2.199999999999995,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.05716338630066,65.86959392058179,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1278,0,1,,0,2,tomato,2.208333333333328,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.70574106400989,66.22526561104439,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1279,0,1,,0,2,tomato,2.2166666666666615,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.35431874171911,66.58093730150699,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1280,0,1,,0,2,tomato,2.2249999999999948,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.00289641942834,66.93660899196959,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1281,0,1,,0,2,tomato,2.233333333333328,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.65147409713757,67.29228068243219,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1282,0,1,,0,2,tomato,2.2416666666666614,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.30005177484679,67.64795237289479,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1283,0,1,,0,2,tomato,2.2499999999999947,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.94862945255602,68.00362406335739,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1284,0,1,,0,2,tomato,2.258333333333328,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.59720713026525,68.35929575381999,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1285,0,1,,0,2,tomato,2.2666666666666613,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.24578480797447,68.71496744428259,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1286,0,1,,0,2,tomato,2.2749999999999946,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.8943624856837,69.07063913474519,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1287,0,1,,0,2,tomato,2.283333333333328,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.54294016339297,69.42631082520779,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1288,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.19151784110254,69.78198251567039,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1289,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.8400955188121,70.13765420613299,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1290,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.48867319652169,70.49332589659559,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1291,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.13725087423126,70.8489975870582,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1292,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.78582855194082,71.2046692775208,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1293,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.43440622965039,71.5603409679834,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1294,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.08231021966088,71.91534305604353,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1295,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.72878262331085,72.26892223899841,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1296,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.37525502696082,72.6225014219533,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1297,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.02172743061078,72.97608060490819,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1298,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.66819983426075,73.32965978786308,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1299,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.31467223791071,73.68323897081797,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1300,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.96114464156068,74.03681815377286,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1301,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.60761704521065,74.39039733672774,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1302,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.25408944886061,74.74397651968263,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1303,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.90056185251107,75.09755570263752,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1304,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.54703425616235,75.45113488559241,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1305,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.19350665981362,75.8047140685473,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1306,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.8399790634649,76.15829325150219,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1307,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.48645146711617,76.51187243445708,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1308,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.13292387076744,76.86545161741196,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1309,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.77939627441873,77.21903080036685,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1310,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.42586867807,77.57260998332174,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1311,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.07234108172128,77.92618916627663,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1312,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.71881348537255,78.27976834923152,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
