tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,aa7ec8c3b9989f1a_score,player_013421bd_x,player_013421bd_y,player_013421bd_move_target,player_013421bd_item,player_013421bd_score,player_013421bd_cut_speed,player_013421bd_speed,player_0080210c_x,player_0080210c_y,player_0080210c_move_target,player_0080210c_item,player_0080210c_score,player_0080210c_cut_speed,player_0080210c_speed
3703,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001791525239774,67.83494636214772,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3704,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00171583730812,67.33494636787657,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3705,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001640149376463,66.83494637360542,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3706,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001564461444808,66.33494637933427,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3707,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00148877351322,65.83494638506312,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3708,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001413085581742,65.33494639079197,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3709,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001337397650264,64.83494639652082,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3710,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001261709718786,64.33494640224967,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3711,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00118602178731,63.83494640797852,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3712,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00111033385583,63.33494641370737,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3713,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001034645924353,62.83494641943622,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3714,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000958957992875,62.33494642516507,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3715,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000883270061397,61.83494643089392,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3716,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00080758212992,61.33494643662277,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3717,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00073189419844,60.83494644235162,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3718,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000656206266964,60.33494644808047,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3719,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000580518335486,59.83494645380932,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3720,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000504830404008,59.33494645953817,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3721,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00042914247253,58.83494646526702,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3722,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000353454541052,58.334946470995874,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3723,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000277766609575,57.834946476724724,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3724,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000202078678097,57.334946482453574,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3725,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00012639074662,56.834946488182425,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3726,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00005070281514,56.334946493911275,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3727,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000029585128182,55.834946495458915,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3728,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000028650956153,55.33494649546008,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3729,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000027716784125,54.834946495461246,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3730,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000026782612096,54.33494649546241,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3731,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000025848440067,53.834946495463576,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3732,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00002491426804,53.33494649546474,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3733,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00002398009601,52.83494649546591,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3734,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00002304592398,52.33494649546707,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3735,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000022111751953,51.83494649546824,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3736,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000021177579924,51.3349464954694,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3737,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000020243407896,50.83494649547057,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3738,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000019309235867,50.33494649547173,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3739,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00001837506384,49.8349464954729,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3740,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00001744089181,49.334946495474064,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3741,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00001650671978,48.83494649547523,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3742,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000015572547753,48.334946495476395,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3743,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000014638375724,47.83494649547756,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3744,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000013704203695,47.334946495478725,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3745,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000012770031667,46.83494649547989,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3746,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000011835859638,46.334946495481056,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3747,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00001090168761,45.83494649548222,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3748,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00000996751558,45.334946495483386,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3749,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000009033343552,44.83494649548455,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3750,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000008099171524,44.33494649548572,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3751,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000007164999495,43.83494649548688,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3752,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000006230827466,43.33494649548805,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3753,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000005296655438,42.83494649548921,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3754,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00000436248341,42.33494649549038,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3755,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00000342831138,41.83494649549154,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3756,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000002494139352,41.33494649549271,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3757,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000001559967323,40.834946495493874,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3758,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000000625795295,40.33494649549504,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3759,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3760,0,1,,0,2,tomato,0.0,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3761,0,1,,0,2,tomato,0.041666666666666664,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3762,0,1,,0,2,tomato,0.08333333333333333,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3763,0,1,,0,2,tomato,0.125,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3764,0,1,,0,2,tomato,0.16666666666666666,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3765,0,1,,0,2,tomato,0.20833333333333331,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3766,0,1,,0,2,tomato,0.24999999999999997,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3767,0,1,,0,2,tomato,0.24999999999999997,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3768,0,1,,0,2,tomato,0.24999999999999997,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3769,0,1,,0,2,tomato,0.24999999999999997,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3770,0,1,,0,2,tomato,0.24999999999999997,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3771,0,1,,0,2,tomato,0.29166666666666663,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3772,0,1,,0,2,tomato,0.3333333333333333,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3773,0,1,,0,2,tomato,0.375,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3774,0,1,,0,2,tomato,0.4166666666666667,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3775,0,1,,0,2,tomato,0.45833333333333337,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3776,0,1,,0,2,tomato,0.5,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3777,0,1,,0,2,tomato,0.5416666666666666,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3778,0,1,,0,2,tomato,0.5833333333333333,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3779,0,1,,0,2,tomato,0.6249999999999999,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3780,0,1,,0,2,tomato,0.6666666666666665,0,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
