tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,fe18460a9a210c1a_score,player_66f4aa0d_x,player_66f4aa0d_y,player_66f4aa0d_move_target,player_66f4aa0d_item,player_66f4aa0d_score,player_66f4aa0d_cut_speed,player_66f4aa0d_speed,player_cd24f9e3_x,player_cd24f9e3_y,player_cd24f9e3_move_target,player_cd24f9e3_item,player_cd24f9e3_score,player_cd24f9e3_cut_speed,player_cd24f9e3_speed,5ca924147e1d26a5_score,598a45dc75d4fd1a_message,3625d2e4b69eaae5_score
7018,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7019,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7020,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7021,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7022,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7023,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7024,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7025,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7026,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7027,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7028,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7029,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7030,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7031,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7032,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7033,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7034,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.74999999999972,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7035,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.49999999999943,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7036,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.24999999999915,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7037,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.99999999999886,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7038,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.74999999999858,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7039,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.4999999999983,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7040,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.24999999999801,24.0,,tomato,5,1.0,30.0,100.24999999999915,24.0,,tomato,4,1.0,30.0,,,9.0
7041,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.99999999999773,24.0,,tomato,5,1.0,30.0,98.99999999999886,24.0,,tomato,4,1.0,30.0,,,9.0
7042,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.74999999999744,24.0,,tomato,5,1.0,30.0,97.74999999999858,24.0,,tomato,4,1.0,30.0,,,9.0
7043,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.49999999999716,24.0,,tomato,5,1.0,30.0,96.4999999999983,24.0,,tomato,4,1.0,30.0,,,9.0
7044,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.24999999999687,24.0,,tomato,5,1.0,30.0,95.24999999999801,24.0,,tomato,4,1.0,30.0,,,9.0
7045,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.99999999999659,24.0,,tomato,5,1.0,30.0,93.99999999999773,24.0,,tomato,4,1.0,30.0,,,9.0
7046,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.7499999999963,24.0,,tomato,5,1.0,30.0,92.74999999999744,24.0,,tomato,4,1.0,30.0,,,9.0
7047,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.49999999999602,24.0,,tomato,5,1.0,30.0,91.49999999999716,24.0,,tomato,4,1.0,30.0,,,9.0
7048,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.24999999999574,24.0,,tomato,5,1.0,30.0,90.24999999999687,24.0,,tomato,4,1.0,30.0,,,9.0
7049,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.99999999999545,24.0,,tomato,5,1.0,30.0,88.99999999999659,24.0,,tomato,4,1.0,30.0,,,9.0
7050,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.74999999999517,24.0,,tomato,5,1.0,30.0,88.19999999999641,24.0,,tomato,4,1.0,30.0,,,9.0
7051,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.49999999999488,24.0,,tomato,5,1.0,30.0,88.19999999999641,24.0,,tomato,4,1.0,30.0,,,9.0
7052,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.2499999999946,24.0,,tomato,5,1.0,30.0,88.19999999999641,24.0,,tomato,4,1.0,30.0,,,9.0
7053,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.999999999994316,24.0,,tomato,5,1.0,30.0,88.19999999999641,24.0,,tomato,4,1.0,30.0,,,9.0
7054,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.74999999999403,24.0,,tomato,5,1.0,30.0,86.94999999999612,24.0,,tomato,4,1.0,30.0,,,9.0
7055,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.49999999999375,24.0,,tomato,5,1.0,30.0,85.69999999999584,24.0,,tomato,4,1.0,30.0,,,9.0
7056,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.24999999999346,24.0,,tomato,5,1.0,30.0,84.44999999999555,24.0,,tomato,4,1.0,30.0,,,9.0
7057,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.99999999999318,24.0,,tomato,5,1.0,30.0,83.19999999999527,24.0,,tomato,4,1.0,30.0,,,9.0
7058,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.749999999992895,24.0,,tomato,5,1.0,30.0,81.94999999999499,24.0,,tomato,4,1.0,30.0,,,9.0
7059,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.49999999999261,24.0,,tomato,5,1.0,30.0,80.6999999999947,24.0,,tomato,4,1.0,30.0,,,9.0
7060,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.249999999992326,24.0,,tomato,5,1.0,30.0,79.44999999999442,24.0,,tomato,4,1.0,30.0,,,9.0
7061,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.99999999999204,24.0,,tomato,5,1.0,30.0,78.19999999999413,24.0,,tomato,4,1.0,30.0,,,9.0
7062,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.74999999999176,24.0,,tomato,5,1.0,30.0,76.94999999999385,24.0,,tomato,4,1.0,30.0,,,9.0
7063,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.49999999999147,24.0,,tomato,5,1.0,30.0,75.69999999999357,24.0,,tomato,4,1.0,30.0,,,9.0
7064,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.24999999999119,24.0,,tomato,5,1.0,30.0,74.44999999999328,24.0,,tomato,4,1.0,30.0,,,9.0
7065,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.999999999990905,24.0,,tomato,5,1.0,30.0,73.199999999993,24.0,,tomato,4,1.0,30.0,,,9.0
7066,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.74999999999062,24.0,,tomato,5,1.0,30.0,71.94999999999271,24.0,,tomato,4,1.0,30.0,,,9.0
7067,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.49999999999034,24.0,,tomato,5,1.0,30.0,70.69999999999243,24.0,,tomato,4,1.0,30.0,,,9.0
7068,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.24999999999005,24.0,,tomato,5,1.0,30.0,69.44999999999214,24.0,,tomato,4,1.0,30.0,,,9.0
7069,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.99999999998977,24.0,,tomato,5,1.0,30.0,68.19999999999186,24.0,,tomato,4,1.0,30.0,,,9.0
7070,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.749999999989484,24.0,,tomato,5,1.0,30.0,66.94999999999158,24.0,,tomato,4,1.0,30.0,,,9.0
7071,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.4999999999892,24.0,,tomato,5,1.0,30.0,65.69999999999129,24.0,,tomato,4,1.0,30.0,,,9.0
7072,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.249999999988916,24.0,,tomato,5,1.0,30.0,64.44999999999101,24.0,,tomato,4,1.0,30.0,,,9.0
7073,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.99999999998863,24.0,,tomato,5,1.0,30.0,63.19999999999072,24.0,,tomato,4,1.0,30.0,,,9.0
7074,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.74999999998835,24.0,,tomato,5,1.0,30.0,61.94999999999044,24.0,,tomato,4,1.0,30.0,,,9.0
7075,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.49999999998806,24.0,,tomato,5,1.0,30.0,60.699999999990155,24.0,,tomato,4,1.0,30.0,,,9.0
7076,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.24999999998778,24.0,,tomato,5,1.0,30.0,59.44999999998987,24.0,,tomato,4,1.0,30.0,,,9.0
7077,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.999999999987494,24.0,,tomato,5,1.0,30.0,58.199999999989586,24.0,,tomato,4,1.0,30.0,,,9.0
7078,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.749999999987285,24.0,,tomato,5,1.0,30.0,56.9499999999893,24.0,,tomato,4,1.0,30.0,,,9.0
7079,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.499999999987356,24.0,,tomato,5,1.0,30.0,55.69999999998902,24.0,,tomato,4,1.0,30.0,,,9.0
