tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d7f84187029c0995_score,player_4399b014_x,player_4399b014_y,player_4399b014_move_target,player_4399b014_item,player_4399b014_score,player_4399b014_cut_speed,player_4399b014_speed,player_f616568c_x,player_f616568c_y,player_f616568c_move_target,player_f616568c_item,player_f616568c_score,player_f616568c_cut_speed,player_f616568c_speed
1396,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.90876453173793,48.18572500222878,,plate,1,1.0,12.0,56.0,72.0,,,0,0.2,30.0
1397,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.55309284127604,48.53714732451884,,plate,1,1.0,12.0,56.0,72.0,,,0,0.2,30.0
1398,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.19742115081415,48.888569646809195,,plate,1,1.0,12.0,56.0,72.0,,,0,0.2,30.0
1399,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.84174946035226,49.23999196909963,,plate,1,1.0,12.0,56.0,72.0,,,0,0.2,30.0
1400,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.48607776989037,49.59141429139006,,plate,1,1.0,12.0,56.0,70.74999999999972,,,0,0.2,30.0
1401,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.13040607942848,49.942836613680484,,plate,1,1.0,12.0,56.0,69.49999999999943,,,0,0.2,30.0
1402,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.77473438896659,50.294258935970916,,plate,1,1.0,12.0,56.0,68.24999999999915,,,0,0.2,30.0
1403,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.4190626985047,50.64568125826135,,plate,1,1.0,12.0,56.0,66.99999999999886,,,0,0.2,30.0
1404,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.063391008042814,50.99710358055177,,plate,1,1.0,12.0,56.0,65.74999999999858,,,0,0.2,30.0
1405,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.707719317580924,51.348525902842205,,plate,1,1.0,12.0,56.0,64.4999999999983,,,0,0.2,30.0
1406,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.352047627119035,51.69994822513263,,plate,1,1.0,12.0,56.0,63.24999999999801,,,0,0.2,30.0
1407,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.70481277835971,51.34560834864433,,plate,1,1.0,12.0,56.0,61.999999999997726,,,0,0.2,30.0
1408,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.057577929600384,50.99126847215604,,plate,1,1.0,12.0,56.0,60.74999999999744,,,0,0.2,30.0
1409,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.41034308084106,50.63692859566774,,plate,1,1.0,12.0,56.0,59.49999999999716,,,0,0.2,30.0
1410,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.763108232081734,50.282588719179444,,plate,1,1.0,12.0,56.0,58.249999999996874,,,0,0.2,30.0
1411,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.11587338332241,49.92824884269115,,plate,1,1.0,12.0,56.0,56.99999999999659,,,0,0.2,30.0
1412,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.468638534563084,49.57390896620285,,plate,1,1.0,12.0,56.0,55.749999999996305,,,0,0.2,30.0
1413,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.82140368580376,49.219569089714554,,plate,1,1.0,12.0,56.0,54.49999999999602,,,0,0.2,30.0
1414,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.174168837044434,48.86522921322626,,plate,1,1.0,12.0,56.0,53.24999999999574,,,0,0.2,30.0
1415,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.52693398828516,48.51088933673796,,plate,1,1.0,12.0,56.0,51.99999999999545,,,0,0.2,30.0
1416,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.879699139525975,48.156549460249664,,plate,1,1.0,12.0,56.0,50.74999999999517,,,0,0.2,30.0
1417,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.23246429076715,47.80220958376137,,plate,1,1.0,12.0,56.0,49.499999999994884,,,0,0.2,30.0
1418,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.58522944200854,47.44786970727307,,plate,1,1.0,12.0,56.0,48.2499999999946,,,0,0.2,30.0
1419,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.93799459324993,47.093529830784775,,plate,1,1.0,12.0,56.0,46.999999999994316,,,0,0.2,30.0
1420,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.29075974449131,46.73918995429648,,plate,1,1.0,12.0,56.0,45.74999999999403,,,0,0.2,30.0
1421,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.6435248957327,46.38485007780818,,plate,1,1.0,12.0,56.0,44.49999999999375,,,0,0.2,30.0
1422,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.99629004697408,46.030510201319885,,plate,1,1.0,12.0,56.0,43.24999999999346,,,0,0.2,30.0
1423,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.34905519821547,45.67617032483159,,plate,1,1.0,12.0,56.0,41.99999999999318,,,0,0.2,30.0
1424,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.70182034945685,45.3218304483432,,plate,1,1.0,12.0,56.0,40.749999999992895,,,0,0.2,30.0
1425,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.05458550069824,44.96749057185419,,plate,1,1.0,12.0,56.49189088134284,39.70196048263347,,,0,0.2,30.0
1426,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.40735065193962,44.613150695365185,,plate,1,1.0,12.0,57.37026745516934,38.81260420163471,,,0,0.2,30.0
1427,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.76011580318101,44.25881081887618,,plate,1,1.0,12.0,58.24864402899584,37.92324792063596,,,0,0.2,30.0
1428,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.1128809544224,43.90447094238717,,plate,1,1.0,12.0,59.12702060282234,37.033891639637005,,,0,0.2,30.0
1429,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.46564610566378,43.550131065898164,,plate,1,1.0,12.0,60.00539717664884,36.14453535863804,,,0,0.2,30.0
1430,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.81841125690516,43.19579118940916,,plate,1,1.0,12.0,60.88377375047534,35.25517907763907,,,0,0.2,30.0
1431,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.17117640814655,42.84145131292015,,plate,1,1.0,12.0,61.76215032430184,34.36582279664011,,,0,0.2,30.0
1432,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.52394155938794,42.48711143643114,,plate,1,1.0,12.0,62.64052689812834,33.47646651564114,,,0,0.2,30.0
1433,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.87670671062932,42.132771559942135,,plate,1,1.0,12.0,63.51890347195484,32.587110234642175,,,0,0.2,30.0
1434,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.2294718618707,41.77843168345313,,plate,1,1.0,12.0,64.39728004578167,31.697753953643108,,,0,0.2,30.0
1435,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.58223701311209,41.42409180696412,,plate,1,1.0,12.0,65.27565661960888,30.808397672644,,,0,0.2,30.0
1436,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.93500216435302,41.069751930475114,,plate,1,1.0,12.0,66.15403319343609,29.91904139164489,,,0,0.2,30.0
1437,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.28776731559384,40.71541205398611,,plate,1,1.0,12.0,67.03240976726298,29.02968511064578,,,0,0.2,30.0
1438,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.64053246683466,40.3610721774971,,plate,1,1.0,12.0,67.91078634108933,28.14032882964667,,,0,0.2,30.0
1439,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.07278424956266,40.19477424568061,,plate,1,1.0,12.0,68.7891629149157,27.25097254864756,,,0,0.2,30.0
1440,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.57274686652048,40.188660192659235,,plate,1,1.0,12.0,69.66753948874207,26.36161626764845,,,0,0.2,30.0
1441,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.07270948347829,40.1825461396376,,plate,1,1.0,12.0,70.54591606256842,25.47225998664934,,,0,0.2,30.0
1442,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.57267210043611,40.176432086615876,,plate,1,1.0,12.0,71.42429263639478,24.58290370565023,,,0,0.2,30.0
1443,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.07263471739392,40.17031803359414,,plate,1,1.0,12.0,72.0,24.0,,,0,0.2,30.0
1444,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.57259733435174,40.16420398057242,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1445,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.07255995130956,40.15808992755069,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1446,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.57252256826737,40.15197587452896,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1447,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.07248518522519,40.14586182150723,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1448,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.572447802183,40.1397477684855,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1449,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.07241041914082,40.13363371546377,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1450,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.57237303609864,40.12751966244205,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1451,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.07233565305646,40.121405609420314,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1452,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.57229827001427,40.11529155639859,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1453,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.07226088697209,40.109177503376856,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1454,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.5722235039299,40.10306345035513,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1455,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.1576824704641,40.38262691644643,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1456,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.74314143699829,40.66219038253774,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1457,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.32860040353248,40.94175384862904,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1458,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.91405937006667,41.221317314720345,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1459,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.49951833660086,41.50088078081165,,plate,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1460,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.08497730313505,41.78044424690295,,plate,1,1.0,12.0,71.11611652351695,24.88388347648305,,tomato,0,0.2,30.0
1461,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.67043626966924,42.060007712994256,,plate,1,1.0,12.0,70.2322330470339,25.7677669529661,,tomato,0,0.2,30.0
1462,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.25589523620343,42.33957117908556,,plate,1,1.0,12.0,69.34834957055085,26.65165042944915,,tomato,0,0.2,30.0
1463,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.84135420273762,42.619134645176864,,plate,1,1.0,12.0,68.4644660940678,27.535533905932198,,tomato,0,0.2,30.0
1464,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.42681316927181,42.89869811126817,,plate,1,1.0,12.0,67.58058261758475,28.419417382415247,,tomato,0,0.2,30.0
1465,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.012272135806,43.17826157735947,,plate,1,1.0,12.0,66.6966991411017,29.303300858898297,,tomato,0,0.2,30.0
1466,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.59773110234019,43.457825043450775,,plate,1,1.0,12.0,65.81281566461865,30.187184335381346,,tomato,0,0.2,30.0
1467,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.18319006887438,43.73738850954208,,plate,1,1.0,12.0,64.9289321881356,31.071067811864395,,tomato,0,0.2,30.0
