tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,71d471df941244e1_score,player_008fc5c3_x,player_008fc5c3_y,player_008fc5c3_move_target,player_008fc5c3_item,player_008fc5c3_score,player_008fc5c3_cut_speed,player_008fc5c3_speed,player_e7ffa768_x,player_e7ffa768_y,player_e7ffa768_move_target,player_e7ffa768_item,player_e7ffa768_score,player_e7ffa768_cut_speed,player_e7ffa768_speed
562,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.80674142570336,87.99830546003449,,tomato,0,1.0,15.0,40.0,30.249999999999645,,,0,0.5,30.0
563,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.36751658692032,88.44294749695365,,tomato,0,1.0,15.0,40.0,31.499999999999574,,,0,0.5,30.0
564,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.92829174813727,88.88758953387281,,tomato,0,1.0,15.0,40.0,32.749999999999716,,,0,0.5,30.0
565,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.48906690935422,89.33223157079198,,tomato,0,1.0,15.0,40.0,34.0,,,0,0.5,30.0
566,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.04984207057117,89.77687360771114,,tomato,0,1.0,15.0,40.0,35.250000000000284,,,0,0.5,30.0
567,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.61061723178813,90.2215156446303,,tomato,0,1.0,15.0,40.0,36.50000000000057,,,0,0.5,30.0
568,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.17139239300508,90.66615768154946,,tomato,0,1.0,15.0,40.0,37.75000000000085,,,0,0.5,30.0
569,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.73216755422203,91.11079971846863,,tomato,0,1.0,15.0,40.0,39.00000000000114,,,0,0.5,30.0
570,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.29294271543898,91.55544175538779,,tomato,0,1.0,15.0,40.0,40.25000000000142,,,0,0.5,30.0
571,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.85371787665594,92.00008379230695,,tomato,0,1.0,15.0,40.0,41.500000000001705,,,0,0.5,30.0
572,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.41449303787289,92.44472582922612,,tomato,0,1.0,15.0,40.0,42.75000000000199,,,0,0.5,30.0
573,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.97526819908984,92.88936786614528,,tomato,0,1.0,15.0,40.0,44.000000000002274,,,0,0.5,30.0
574,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.53604336030679,93.33400990306444,,tomato,0,1.0,15.0,40.0,45.25000000000256,,,0,0.5,30.0
575,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.09681852152374,93.7786519399836,,tomato,0,1.0,15.0,40.0,46.50000000000284,,,0,0.5,30.0
576,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.6575936827407,94.22329397690277,,tomato,0,1.0,15.0,40.0,47.750000000003126,,,0,0.5,30.0
577,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.21836884395765,94.66793601382193,,tomato,0,1.0,15.0,40.0,49.00000000000341,,,0,0.5,30.0
578,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.7791440051746,95.11257805074109,,tomato,0,1.0,15.0,40.0,50.250000000003695,,,0,0.5,30.0
579,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.33991916639155,95.55722008766026,,tomato,0,1.0,15.0,40.0,51.50000000000398,,,0,0.5,30.0
580,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.90069432760834,96.00186212457942,,tomato,0,1.0,15.0,40.0,52.75000000000426,,,0,0.5,30.0
581,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.461469488824584,96.44650416149858,,tomato,0,1.0,15.0,40.0,54.00000000000455,,,0,0.5,30.0
582,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.022244650040825,96.89114619841774,,tomato,0,1.0,15.0,40.0,55.25000000000483,,,0,0.5,30.0
583,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.58301981125707,97.3357882353369,,tomato,0,1.0,15.0,40.0,56.500000000005116,,,0,0.5,30.0
584,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.14379497247331,97.78043027225607,,tomato,0,1.0,15.0,40.0,57.7500000000054,,,0,0.5,30.0
585,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.70457013368955,98.22507230917523,,tomato,0,1.0,15.0,40.0,59.000000000005684,,,0,0.5,30.0
586,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.26534529490579,98.6697143460944,,tomato,0,1.0,15.0,40.0,60.25000000000597,,,0,0.5,30.0
587,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.826120456122034,99.11435638301356,,tomato,0,1.0,15.0,40.0,61.50000000000625,,,0,0.5,30.0
588,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.386895617338276,99.55899841993272,,tomato,0,1.0,15.0,40.0,62.75000000000654,,,0,0.5,30.0
589,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.94767077855452,100.00364045685188,,tomato,0,1.0,15.0,40.0,64.00000000000682,,,0,0.5,30.0
590,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.50844593977076,100.44828249377105,,tomato,0,1.0,15.0,40.0,65.2500000000071,,,0,0.5,30.0
591,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.069221100987,100.89292453069021,,tomato,0,1.0,15.0,40.0,66.50000000000739,,,0,0.5,30.0
592,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.62999626220324,101.33756656760937,,tomato,0,1.0,15.0,40.0,67.75000000000767,,,0,0.5,30.0
593,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.190771423419484,101.78220860452853,,tomato,0,1.0,15.0,40.0,69.00000000000796,,,0,0.5,30.0
594,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.751546584635726,102.2268506414477,,tomato,0,1.0,15.0,40.0,70.25000000000824,,,0,0.5,30.0
595,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.3123217458515,102.67149267836686,,tomato,0,1.0,15.0,40.0,71.50000000000853,,,0,0.5,30.0
596,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.87309690706703,103.11613471528594,,tomato,0,1.0,15.0,40.0,72.75000000000881,,,0,0.5,30.0
597,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.43387206828256,103.56077675220466,,tomato,0,1.0,15.0,40.0,74.0000000000091,,,0,0.5,30.0
598,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.990898480601636,103.6001203309836,,tomato,0,1.0,15.0,40.0,75.25000000000938,,,0,0.5,30.0
599,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.54352418769444,103.16367876325063,,tomato,0,1.0,15.0,40.0,76.50000000000966,,,0,0.5,30.0
600,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.09614989478724,102.72723719551766,,tomato,0,1.0,15.0,40.0,77.75000000000995,,,0,0.5,30.0
601,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.64877560188004,102.29079562778469,,tomato,0,1.0,15.0,40.0,79.00000000001023,,,0,0.5,30.0
602,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.20140130897284,101.85435406005172,,tomato,0,1.0,15.0,40.0,80.25000000001052,,,0,0.5,30.0
603,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.75402701606564,101.41791249231875,,tomato,0,1.0,15.0,40.0,81.5000000000108,,,0,0.5,30.0
604,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.30665272315844,100.98147092458578,,tomato,0,1.0,15.0,40.0,82.75000000001108,,,0,0.5,30.0
605,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.859278430251244,100.54502935685281,,tomato,0,1.0,15.0,40.0,84.00000000001137,,,0,0.5,30.0
606,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.411904137344045,100.10858778911984,,tomato,0,1.0,15.0,40.0,85.25000000001165,,,0,0.5,30.0
607,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.964529844436846,99.67214622138687,,tomato,0,1.0,15.0,40.0,86.50000000001194,,,0,0.5,30.0
608,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.51715555152965,99.2357046536539,,tomato,0,1.0,15.0,40.0,87.75000000001222,,,0,0.5,30.0
609,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.06978125862245,98.79926308592093,,tomato,0,1.0,15.0,40.84324151087344,88.65378202977104,,,0,0.5,30.0
610,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.62240696571525,98.3628215181872,,tomato,0,1.0,15.0,41.72161808469994,89.54313831076979,,,0,0.5,30.0
611,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.17503267280805,97.92637995045347,,tomato,0,1.0,15.0,42.59999465852644,90.43249459176855,,,0,0.5,30.0
612,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.72765837990085,97.48993838271974,,tomato,0,1.0,15.0,43.47837123235294,91.3218508727673,,,0,0.5,30.0
613,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.28028408699365,97.053496814986,,tomato,0,1.0,15.0,44.35674780617944,92.21120715376605,,,0,0.5,30.0
614,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.832909794086454,96.61705524725227,,tomato,0,1.0,15.0,45.23512438000594,93.10056343476481,,,0,0.5,30.0
615,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.385535501179255,96.18061367951853,,tomato,0,1.0,15.0,46.11350095383244,93.98991971576356,,,0,0.5,30.0
616,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.93816120827206,95.74417211178479,,tomato,0,1.0,15.0,46.99187752765894,94.87927599676232,,,0,0.5,30.0
617,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.49078691536486,95.30773054405107,,tomato,0,1.0,15.0,47.87025410148544,95.76863227776107,,,0,0.5,30.0
618,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.04341262245766,94.87128897631733,,tomato,0,1.0,15.0,48.748630675311944,96.65798855875983,,,0,0.5,30.0
619,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.59603832955046,94.4348474085836,,tomato,0,1.0,15.0,49.62700724913861,97.54734483975858,,,0,0.5,30.0
620,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.14866403664326,93.99840584084986,,tomato,0,1.0,15.0,50.50538382296532,98.43670112075733,,,0,0.5,30.0
621,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.70128974373606,93.56196427311613,,tomato,0,1.0,15.0,51.38376039679203,99.32605740175609,,,0,0.5,30.0
622,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.25391545082886,93.1255227053824,,tomato,0,1.0,15.0,52.26213697061874,100.21541368275484,,,0,0.5,30.0
623,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.806541157921664,92.68908113764866,,tomato,0,1.0,15.0,53.140513544445454,101.1047699637536,,,0,0.5,30.0
624,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.359166865014465,92.25263956991492,,tomato,0,1.0,15.0,54.01889011827217,101.99412624475235,,,0,0.5,30.0
625,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.91179257210727,91.81619800218118,,tomato,0,1.0,15.0,54.897266692098874,102.8834825257511,,,0,0.5,30.0
626,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.46441827920007,91.37975643444746,,tomato,0,1.0,15.0,55.77564326592559,103.77283880674986,,,0,0.5,30.0
627,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.01704398629287,90.94331486671372,,tomato,0,1.0,15.0,56.66934412561625,102.97004275038603,,,0,0.5,30.0
628,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.56966969338567,90.50687329897998,,tomato,0,1.0,15.0,57.56368349721791,102.09674034663209,,,0,0.5,30.0
629,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.12229540047847,90.07043173124625,,tomato,0,1.0,15.0,58.45802286881957,101.22343794287815,,,0,0.5,30.0
630,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.67492110757127,89.63399016351251,,tomato,0,1.0,15.0,59.35236224042123,100.35013553912421,,,0,0.5,30.0
631,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.22754681466407,89.19754859577878,,tomato,0,1.0,15.0,60.24670161202289,99.47683313537027,,,0,0.5,30.0
632,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.780172521756874,88.76110702804505,,tomato,0,1.0,15.0,61.14104098362455,98.60353073161633,,,0,0.5,30.0
633,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.332798228849676,88.32466546031131,,tomato,0,1.0,15.0,62.03538035522621,97.73022832786239,,,0,0.5,30.0
634,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.19322122259137,87.75626588288824,,tomato,0,1.0,15.0,62.92971972682787,96.85692592410845,,,0,0.5,30.0
635,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.18555733918259,87.13131287274118,,tomato,0,1.0,15.0,63.82405909842953,95.98362352035451,,,0,0.5,30.0
636,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.177893455773805,86.50635986259411,,tomato,0,1.0,15.0,64.71839847003062,95.11032111660057,,,0,0.5,30.0
