tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d7ddde4b0e533b50_score,player_c151fb93_x,player_c151fb93_y,player_c151fb93_move_target,player_c151fb93_item,player_c151fb93_score,player_c151fb93_cut_speed,player_c151fb93_speed,player_9fe73dda_x,player_9fe73dda_y,player_9fe73dda_move_target,player_9fe73dda_item,player_9fe73dda_score,player_9fe73dda_cut_speed,player_9fe73dda_speed
4095,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,75.00000000000796,,,7,1.0,30.0,24.0,62.999999999994316,,,2,1.0,30.0
4096,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,76.25000000000824,,,7,1.0,30.0,24.0,61.74999999999403,,,2,1.0,30.0
4097,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,77.50000000000853,,,7,1.0,30.0,24.0,60.49999999999375,,,2,1.0,30.0
4098,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,78.75000000000881,,,7,1.0,30.0,24.0,59.24999999999346,,,2,1.0,30.0
4099,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,80.0000000000091,,,7,1.0,30.0,24.0,57.99999999999318,,,2,1.0,30.0
4100,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,81.25000000000938,,,7,1.0,30.0,24.0,56.749999999992895,,,2,1.0,30.0
4101,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,82.50000000000966,,,7,1.0,30.0,24.0,55.49999999999261,,,2,1.0,30.0
4102,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,83.75000000000995,,,7,1.0,30.0,24.0,54.249999999992326,,,2,1.0,30.0
4103,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,85.00000000001023,,,7,1.0,30.0,24.0,52.99999999999204,,,2,1.0,30.0
4104,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,86.25000000001052,,,7,1.0,30.0,24.0,51.74999999999176,,,2,1.0,30.0
4105,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,87.5000000000108,,,7,1.0,30.0,24.0,50.49999999999147,,,2,1.0,30.0
4106,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,,7,1.0,30.0,24.0,49.24999999999119,,,2,1.0,30.0
4107,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,47.999999999990905,,,2,1.0,30.0
4108,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,46.74999999999062,,,2,1.0,30.0
4109,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,45.49999999999034,,,2,1.0,30.0
4110,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,44.24999999999005,,,2,1.0,30.0
4111,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,42.99999999998977,,,2,1.0,30.0
4112,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,41.749999999989484,,,2,1.0,30.0
4113,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,40.4999999999892,,,2,1.0,30.0
4114,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4115,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4116,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4117,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4118,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4119,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4120,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4121,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.0,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4122,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,57.250000000000284,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4123,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,58.50000000000057,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4124,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,59.75000000000085,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4125,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,61.00000000000114,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4126,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,62.25000000000142,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4127,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,63.500000000001705,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4128,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,64.75000000000199,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4129,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,66.00000000000227,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4130,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,67.25000000000256,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4131,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,68.50000000000284,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4132,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,69.75000000000313,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,tomato,2,1.0,30.0
4133,0,1,,0,2,tomato,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,71.00000000000341,88.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4134,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,72.12016826116314,87.6837844334222,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4135,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,73.0095245421619,86.805407859595,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4136,0,1,,0,2,tomato,0.125,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,73.89888082316065,85.92703128576852,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4137,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,74.7882371041594,85.0486547119425,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4138,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,75.67759338515816,84.1702781381165,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4139,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,76.56694966615692,83.29190156429048,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4140,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,77.45630594715567,82.41352499046448,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4141,0,1,,0,2,tomato,0.3333333333333333,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,78.34566222815442,81.53514841663846,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4142,0,1,,0,2,tomato,0.375,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,79.23501850915318,80.65677184281246,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4143,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,80.12437479015193,79.77839526898644,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4144,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,81.01373107115069,78.90001869516044,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4145,0,1,,0,2,tomato,0.5,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,81.90308735214944,78.02164212133442,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4146,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,82.7924436331482,77.14326554750842,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4147,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,83.68179991414695,76.2648889736824,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4148,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,84.5711561951457,75.3865123998564,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4149,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,85.46051247614446,74.50813582603038,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4150,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,86.34986875714321,73.62975925220438,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4151,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,87.23922503814197,72.75138267837836,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4152,0,1,,0,2,tomato,0.7916666666666664,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,88.0,72.0,,tomato_salad,7,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4153,0,1,,0,2,tomato,0.833333333333333,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4154,0,1,,0,2,tomato,0.8749999999999997,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4155,0,1,,0,2,tomato,0.9166666666666663,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4156,0,1,,0,2,tomato,0.9583333333333329,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4157,0,1,,0,2,tomato,0.9999999999999996,0,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4158,0,1,,0,2,tomato,1.0416666666666663,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4159,0,1,,0,2,tomato,1.083333333333333,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4160,0,1,,0,2,tomato,1.1249999999999998,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4161,0,1,,0,2,tomato,1.1666666666666665,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4162,0,1,,0,2,tomato,1.2083333333333333,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4163,0,1,,0,2,tomato,1.25,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4164,0,1,,0,2,tomato,1.2916666666666667,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4165,0,1,,0,2,tomato,1.3333333333333335,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4166,0,1,,0,2,tomato,1.3750000000000002,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4167,0,1,,0,2,tomato,1.416666666666667,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4168,0,1,,0,2,tomato,1.4583333333333337,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,70.74999999999972,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4169,0,1,,0,2,tomato,1.5000000000000004,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,69.49999999999943,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4170,0,1,,0,2,tomato,1.5416666666666672,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,68.24999999999915,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4171,0,1,,0,2,tomato,1.583333333333334,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,66.99999999999886,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
4172,0,1,,0,2,tomato,1.6250000000000007,1,0,3,None_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,65.74999999999858,,,8,1.0,30.0,24.0,40.0,,,2,1.0,30.0
