tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8b90388d2891ba80_score,player_9bbbbad2_x,player_9bbbbad2_y,player_9bbbbad2_move_target,player_9bbbbad2_item,player_9bbbbad2_score,player_9bbbbad2_cut_speed,player_9bbbbad2_speed,player_cfeae09b_x,player_cfeae09b_y,player_cfeae09b_move_target,player_cfeae09b_item,player_cfeae09b_score,player_cfeae09b_cut_speed,player_cfeae09b_speed,c94bfa61358d2a87_score,acc9f81c8792391f_message,d4a0e16604d314e9_score
6055,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.071558649632326,109.83452254372881,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6056,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.065426762431837,109.3345601451833,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6057,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.05929487523135,108.8345977466378,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6058,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.05316298803086,108.33463534809229,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6059,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.04703110083037,107.83467294954679,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6060,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.04089921362988,107.33471055100128,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6061,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.034767326429392,106.83474815245577,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6062,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.028635439228903,106.33478575391027,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6063,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.022503552028414,105.83482335536476,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6064,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.016371664827926,105.33486095681926,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6065,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.010239777627437,104.83489855827375,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6066,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.004107890426948,104.33493615972824,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6067,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.002397028692705,103.83494631630302,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6068,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00232134076105,103.33494632203187,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6069,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.002245652829394,102.83494632776072,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6070,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00216996489774,102.33494633348957,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6071,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.002094276966083,101.83494633921842,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6072,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.002018589034428,101.33494634494727,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6073,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001942901102773,100.83494635067612,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6074,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001867213171117,100.33494635640497,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6075,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00179152523946,99.83494636213382,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6076,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001715837307806,99.33494636786267,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6077,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001640149376172,98.83494637359152,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6078,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001564461444694,98.33494637932037,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6079,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001488773513216,97.83494638504922,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6080,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00141308558174,97.33494639077807,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6081,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00133739765026,96.83494639650692,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6082,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001261709718783,96.33494640223577,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6083,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001186021787305,95.83494640796462,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6084,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001110333855827,95.33494641369347,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6085,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00103464592435,94.83494641942232,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6086,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00095895799287,94.33494642515117,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6087,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000883270061394,93.83494643088002,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6088,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000807582129916,93.33494643660887,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6089,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000731894198438,92.83494644233772,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6090,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00065620626696,92.33494644806657,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6091,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000580518335482,91.83494645379542,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6092,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000504830404005,91.33494645952428,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6093,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000429142472527,90.83494646525313,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6094,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00035345454105,90.33494647098198,,,1,1.0,12.0,88.0,40.0,,,2,0.2,30.0,,,3.0
6095,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00027776660957,89.83494647671083,,,1,1.0,12.0,89.25000000000028,40.0,,,2,0.2,30.0,,,3.0
6096,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000202078678093,89.33494648243968,,,1,1.0,12.0,90.50000000000057,40.0,,,2,0.2,30.0,,,3.0
6097,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000126390746615,88.83494648816853,,,1,1.0,12.0,91.75000000000085,40.0,,,2,0.2,30.0,,,3.0
6098,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000050702815138,88.33494649389738,,,1,1.0,12.0,93.00000000000114,40.0,,,2,0.2,30.0,,,3.0
6099,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000029585128182,87.8349464954445,,,1,1.0,12.0,94.25000000000142,40.0,,,2,0.2,30.0,,,3.0
6100,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000028650956153,87.33494649544495,,,1,1.0,12.0,95.5000000000017,40.0,,,2,0.2,30.0,,,3.0
6101,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000027716784125,86.83494649544541,,,1,1.0,12.0,96.75000000000199,40.0,,,2,0.2,30.0,,,3.0
6102,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000026782612096,86.33494649544586,,,1,1.0,12.0,98.00000000000227,40.0,,,2,0.2,30.0,,,3.0
6103,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000025848440067,85.83494649544632,,,1,1.0,12.0,99.25000000000256,40.0,,,2,0.2,30.0,,,3.0
6104,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00002491426804,85.33494649544677,,,1,1.0,12.0,100.50000000000284,40.0,,,2,0.2,30.0,,,3.0
6105,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00002398009601,84.83494649544723,,,1,1.0,12.0,101.75000000000313,40.0,,,2,0.2,30.0,,,3.0
6106,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00002304592398,84.33494649544768,,,1,1.0,12.0,103.00000000000341,40.0,,,2,0.2,30.0,,,3.0
6107,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000022111751953,83.83494649544814,,,1,1.0,12.0,104.2500000000037,40.0,,,2,0.2,30.0,,,3.0
6108,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000021177579924,83.33494649544859,,,1,1.0,12.0,105.50000000000398,40.0,,,2,0.2,30.0,,,3.0
6109,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000020243407896,82.83494649544905,,,1,1.0,12.0,106.75000000000426,40.0,,,2,0.2,30.0,,,3.0
6110,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000019309235867,82.3349464954495,,,1,1.0,12.0,108.00000000000455,40.0,,,2,0.2,30.0,,,3.0
6111,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001837506384,81.83494649544996,,,1,1.0,12.0,109.25000000000483,40.0,,,2,0.2,30.0,,,3.0
6112,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001744089181,81.33494649545041,,,1,1.0,12.0,110.50000000000512,40.0,,,2,0.2,30.0,,,3.0
6113,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001650671978,80.83494649545086,,,1,1.0,12.0,111.7500000000054,40.0,,,2,0.2,30.0,,,3.0
6114,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000015572547753,80.33494649545132,,,1,1.0,12.0,113.00000000000568,40.0,,,2,0.2,30.0,,,3.0
6115,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000014638375724,79.83494649545177,,,1,1.0,12.0,114.25000000000597,40.0,,,2,0.2,30.0,,,3.0
6116,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000013704203695,79.33494649545223,,,1,1.0,12.0,115.50000000000625,40.0,,,2,0.2,30.0,,,3.0
6117,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000012770031667,78.83494649545268,,,1,1.0,12.0,116.75000000000654,40.0,,,2,0.2,30.0,,,3.0
6118,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000011835859638,78.33494649545314,,,1,1.0,12.0,118.00000000000682,40.0,,,2,0.2,30.0,,,3.0
6119,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,None_cut,3.4249999999999905,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001090168761,77.8349464954536,,,1,1.0,12.0,119.2500000000071,40.0,,,2,0.2,30.0,,,3.0
